group1;3.7185738854092234
group10;11.108144111487812
group100;12.772507331882496
group101;8.35950323041677
group102;2.965883321173174
group103;4.693103208639703
group104;8.277194741370716
group105;7.639787066892718
group106;4.868021350810467
group107;4.397355121113834
group108;6.226702757283588
group109;12.84092501046236
group11;5.6622292164887025
group110;12.126066438232805
group111;3.9459215948757955
group112;6.512881204385386
group113;3.4225767110609624
group114;5.572330038201771
group115;6.224334643511358
group116;15.973364109507365
group117;3.873413900559193
group118;3.290973630765201
group119;2.5424573443290033
group12;3.989546698446592
group120;2.1658395150155827
group121;3.7587277756806152
group122;2.911731021783693
group123;12.719856657719763
group124;1.991542190894129
group125;14.608558580121306
group126;4.3697360195513495
group127;1.742595047783955
group128;10.60965087272597
group129;5.194799942716209
group13;6.52627245964742
group130;5.468357756026511
group131;7.415281800815523
group132;1.2255901278124786
group133;5.594514193999515
group134;2.1152285707247818
group135;1.9459928481492732
group136;5.758341464082016
group137;5.186821117156392
group138;4.234119499693652
group139;5.009579333362032
group14;10.976136308493945
group140;1.6501016069257688
group141;4.775259029259852
group142;1.1573479682165189
group143;8.658158055757964
group144;12.103107785697576
group145;15.053978952321293
group146;9.436123746929885
group147;4.6569035060695985
group148;7.305127420851552
group149;6.709372052306885
group15;7.997603061107461
group150;2.180560486643023
group151;3.5539170799966455
group152;3.4280222298719765
group153;2.520642161278909
group154;4.234897805714764
group155;6.337932054969009
group156;3.817008631900953
group157;14.385932408366628
group158;7.636124537026191
group159;8.844753541163678
group16;6.643966293101778
group160;5.779687078894959
group161;10.201095132282006
group162;5.214690344443717
group163;6.1754387924764105
group164;5.359337970822165
group165;13.444183958585024
group166;7.398314539903031
group167;3.5829634924620524
group168;2.7756490034552272
group169;8.26516416803633
group17;6.761958147051696
group170;10.225858247148132
group171;7.991807888699548
group172;7.242314071550448
group173;6.114207327719197
group174;2.562835881389935
group175;5.254703600344574
group176;6.326127179031176
group177;4.3969045426139814
group178;6.509609327171941
group179;5.9969421617038945
group18;2.9247852247009387
group180;2.2162137127995574
group181;5.358503386763521
group182;3.7317782421661754
group183;9.537078689571477
group184;7.985357906044342
group185;2.771675631107966
group186;4.707168244805764
group187;8.141990833918705
group188;4.789801275529607
group189;8.529093499939817
group19;2.216415121504891
group190;9.48284904293353
group191;21.02474750634127
group192;3.596567768063025
group193;3.98066130232208
group194;9.22875975420171
group195;1.7654169069956873
group196;5.267556843204982
group197;6.550154207184458
group198;6.331401065997275
group199;4.664496901122018
group2;11.569012092374578
group20;6.432984916649062
group200;2.1410977532395417
group201;3.437649753136061
group202;3.144917044467827
group203;15.990060390850257
group204;6.914190174480741
group205;14.803517622733565
group206;13.235137561612136
group207;9.414589744507781
group208;3.1246888006069473
group209;4.983787377088128
group21;4.984687202835358
group210;10.98350387331063
group211;5.593613123049172
group212;8.50182619167285
group213;3.5010438086288995
group214;20.064415465951857
group215;6.937450012351834
group216;7.125450780914049
group217;11.249198997307289
group218;2.956876794844684
group219;3.5717511919766807
group22;12.757228171994585
group220;4.669021739187969
group221;3.465146249450678
group222;3.047347785088478
group223;6.714665525516968
group224;5.738683475939297
group225;5.92171070388478
group226;3.8184690183072627
group227;5.77396284979514
group228;5.587529412477861
group229;3.5698625060681177
group23;2.61348235347968
group230;5.539025836172356
group231;2.0551058823810275
group232;7.591556299952315
group233;1.2069509926833162
group234;3.987140580374161
group235;9.375248449652911
group236;4.860738887929838
group237;13.539747852845638
group238;5.9299831353304215
group239;5.114758506097293
group24;3.7942061718557567
group240;5.392570038075488
group241;8.526006916034543
group242;22.974434941176444
group243;11.002602868258462
group244;3.0015353848082658
group245;5.4778503067776425
group246;5.069459980555766
group247;9.963278411169288
group248;7.141811575147984
group249;8.676578454240472
group25;4.005024655439152
group250;13.053561411604376
group251;7.920437322148934
group252;8.287446485287385
group253;3.873320478537927
group254;4.661248538848589
group255;5.846714255949387
group256;2.434193377717605
group257;11.854159183151406
group258;9.677119786536592
group259;4.6583894140472415
group26;10.909382591922435
group260;5.4710895434285
group261;5.716547685971096
group262;3.3196794007949917
group263;8.185601472699231
group264;9.801359261297064
group265;2.6712516020931627
group266;9.29555872672793
group267;5.951926353018654
group268;2.06308393882169
group269;9.427545365690715
group27;6.7448353394238945
group270;2.5587728898460935
group271;5.558861912144354
group272;9.572713509784899
group273;1.8833137356543839
group274;8.384425848554894
group275;4.033625326334653
group276;3.796010756512147
group277;3.255641676723794
group278;13.809074707042106
group279;5.0481027588666105
group28;11.44008487356994
group280;5.812917794823329
group281;3.8844343735299027
group282;1.6322869306804215
group283;5.138607044100956
group284;4.488323817005777
group285;2.1438719682020837
group286;5.294891465122979
group287;3.77886101331055
group288;11.514169050300268
group289;8.801822871290943
group29;4.805663767105225
group290;10.039038689108226
group291;2.7573618455625453
group292;4.633830072255754
group293;8.667912604338289
group294;4.153406881414689
group295;6.29115194286024
group296;2.852414693406787
group297;5.9239100604634505
group298;13.587001175201403
group299;4.346300759455408
group3;6.786953838226959
group30;3.620761200964458
group300;3.3610618955136204
group301;5.724401812850135
group302;4.379130103655716
group303;21.265063827074403
group304;5.216870147242639
group305;9.229733447395434
group306;1.8427190334514716
group307;7.371201883070895
group308;5.681427156520613
group309;6.832037586627545
group31;3.1264761385312725
group310;10.311841557613658
group311;6.822619989552502
group312;1.7328595581224897
group313;5.224990724986825
group314;4.470852594478721
group315;6.9536339335933315
group316;3.9022857193573124
group317;3.440608594366535
group318;2.6156246749515843
group319;8.644470463741412
group32;5.47027857019962
group320;3.233012431604574
group321;5.695938519855086
group322;3.6760800476922966
group323;6.4337000085472775
group324;6.079013719243649
group325;3.430640766584968
group326;5.240415965213167
group327;6.269947133941099
group328;3.4807892749489104
group329;2.60530842555585
group33;8.860799356391034
group330;9.643581235119129
group331;3.5370199860457423
group332;7.046305083256623
group333;6.64706253132332
group334;6.697803563449262
group335;5.9445262352658785
group336;13.470496396860927
group337;3.3726790500286303
group338;8.319405749076108
group339;2.7120124094558284
group34;8.832686210588937
group340;2.146264257951066
group341;11.039005377304846
group342;4.642825679848873
group343;6.461431884230571
group344;3.7748777249614953
group345;8.175138351586517
group346;3.848621467377479
group347;2.9798372637763526
group348;2.6397675955247886
group349;4.898109362265938
group35;13.768872831339273
group350;19.9748025477955
group351;2.565707733877234
group352;8.867529433885869
group353;15.54358074772206
group354;9.486120601366878
group355;4.625844824164951
group356;8.485982927569014
group357;7.282666381868239
group358;6.543030514890421
group359;7.776911263063645
group36;3.4713230235976056
group362;6.6107159440812415
group363;11.790629594962269
group364;4.752438310464314
group365;6.446468132289815
group366;11.053045683885005
group367;3.5519811795793865
group368;2.800234809696262
group37;6.956219141022101
group370;5.033756625253088
group371;3.563204211480427
group372;1.412006199255276
group373;4.206286884766171
group374;5.3325275191571615
group375;3.8342325455871595
group376;8.246510479162069
group377;2.9819348606698624
group378;8.904137832368072
group379;4.716099815512083
group38;4.312019339931567
group380;6.7997611812689485
group381;2.637746665215024
group382;2.8348508799602614
group384;7.469937638024706
group386;7.562491546789514
group387;2.329920125076255
group388;10.410310096190399
group389;9.3730902876377
group39;1.415061472255455
group390;17.22911381166348
group391;10.553004251584765
group393;3.17643237143781
group394;6.029088796349431
group395;6.806506467222772
group396;10.493224547299405
group397;3.8574393015008193
group398;3.8067905062291447
group399;5.244815819846056
group4;6.073519519721749
group40;3.4538181298601525
group400;7.757467752162661
group401;6.890536554135729
group402;4.592865070385403
group403;2.8970351251658326
group404;3.5554619143661235
group405;4.094825412965109
group406;4.3562469843879335
group407;6.493730470311605
group408;13.444969526879753
group409;5.921237472916739
group41;5.260456396968345
group410;6.830195114569126
group411;11.508744638750864
group412;8.331687051553354
group413;4.8371859733199924
group414;4.187519751828518
group415;5.012780587868778
group416;2.4136869868060558
group417;2.174271512086474
group418;12.636666745669634
group419;25.84450184960055
group42;7.790220405315441
group420;18.598574886224498
group421;13.997351101132958
group422;5.734320483191294
group423;5.458947502597131
group424;5.663748626363442
group425;6.1099220653827615
group43;4.305450077134422
group44;6.598851393212755
group45;9.774207157842518
group46;7.639126509863334
group47;9.649518652812159
group48;4.7776063704321885
group49;5.662103728095031
group5;3.836785001334014
group50;4.071393904084175
group51;4.427599417972499
group52;6.35224236024607
group53;8.2345674763469
group54;4.483877462471529
group55;5.851437996657025
group56;4.79660010581905
group57;8.377549695943886
group58;6.734288839187512
group59;2.39495027177208
group6;11.603431012159152
group60;12.189865363258239
group61;7.460788488562573
group62;5.10212646579067
group63;8.251689276940567
group64;4.1071350217494
group65;4.0516038613116985
group66;11.844329297158675
group67;11.57417509859466
group68;16.180721322571536
group69;6.032636817391915
group7;7.973320606200808
group70;10.046435085071371
group71;7.216592479634111
group72;3.819060742837386
group73;4.140961538220332
group74;6.605039115663867
group75;3.9416069340223623
group76;10.568722060149282
group77;18.420873586860083
group78;5.0674693780664715
group79;4.60291659074444
group8;1.7552768246033619
group80;4.28777299867579
group81;2.550845157260428
group82;3.268560882032214
group83;2.0565881100830445
group84;3.6085706489470133
group85;4.909058129358459
group86;3.442139536108769
group87;7.489164013418784
group88;5.218240645846278
group89;8.1342386730567
group9;7.457688444683967
group90;2.7446172559773427
group91;12.269131052057405
group92;18.49709451860599
group93;3.870848850138631
group94;6.9011464625709005
group95;3.823199975699206
group96;7.961906503198258
group97;16.551331655169363
group98;8.168575411787153
group99;9.809529397823708
